Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2004","2004","1000 $","5541","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2005","2005","1000 $","5413","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2006","2006","1000 $","4943","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2007","2007","1000 $","8313","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2008","2008","1000 $","12615","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2009","2009","1000 $","10088","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2010","2010","1000 $","7916","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2011","2011","1000 $","9753","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2012","2012","1000 $","9278","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2013","2013","1000 $","12060","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2014","2014","1000 $","11698","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2015","2015","1000 $","8448","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2016","2016","1000 $","12114","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2017","2017","1000 $","8480","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2018","2018","1000 $","9979","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2019","2019","1000 $","10576","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2020","2020","1000 $","10183","E","Estimated value"
"TI","Trade Indices","372","Ireland","94","Export Value Base Quantity","39120.13","Bran of cereals n.e.c.","2021","2021","1000 $","8996","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1961","1961","1000 $","3244","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1962","1962","1000 $","4334","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1963","1963","1000 $","4627","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1964","1964","1000 $","2410","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1965","1965","1000 $","1568","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1966","1966","1000 $","1593","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1967","1967","1000 $","1160","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1968","1968","1000 $","1118","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1969","1969","1000 $","1267","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1970","1970","1000 $","951","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1971","1971","1000 $","718","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1972","1972","1000 $","401","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1973","1973","1000 $","762","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1974","1974","1000 $","1839","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1975","1975","1000 $","1080","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1976","1976","1000 $","783","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1977","1977","1000 $","345","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1978","1978","1000 $","782","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1979","1979","1000 $","475","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1980","1980","1000 $","2110","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1981","1981","1000 $","2453","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1982","1982","1000 $","3047","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1983","1983","1000 $","1958","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1984","1984","1000 $","2314","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1985","1985","1000 $","2275","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1986","1986","1000 $","2769","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1987","1987","1000 $","2082","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1988","1988","1000 $","1739","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1989","1989","1000 $","2201","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1990","1990","1000 $","2104","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1991","1991","1000 $","2101","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1992","1992","1000 $","983","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1993","1993","1000 $","695","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1994","1994","1000 $","630","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1995","1995","1000 $","621","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1996","1996","1000 $","1533","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1997","1997","1000 $","2039","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1998","1998","1000 $","794","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","1999","1999","1000 $","904","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2000","2000","1000 $","1129","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2001","2001","1000 $","2030","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2002","2002","1000 $","2839","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2003","2003","1000 $","4213","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2004","2004","1000 $","4941","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2005","2005","1000 $","3870","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2006","2006","1000 $","2194","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2007","2007","1000 $","8032","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2008","2008","1000 $","5053","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2009","2009","1000 $","4086","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2010","2010","1000 $","6804","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2011","2011","1000 $","7380","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2012","2012","1000 $","7809","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2013","2013","1000 $","5948","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2014","2014","1000 $","8087","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2015","2015","1000 $","14587","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2016","2016","1000 $","8132","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2017","2017","1000 $","12261","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2018","2018","1000 $","11937","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2019","2019","1000 $","10734","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2020","2020","1000 $","12353","E","Estimated value"
"TI","Trade Indices","372","Ireland","95","Export Value Base Price","39120.13","Bran of cereals n.e.c.","2021","2021","1000 $","11567","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1961","1961","index","14","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1962","1962","index","20","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1963","1963","index","16","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1964","1964","index","16","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1965","1965","index","20","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1966","1966","index","14","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1967","1967","index","13","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1968","1968","index","13","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1969","1969","index","13","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1970","1970","index","11","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1971","1971","index","6","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1972","1972","index","5","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1973","1973","index","11","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1974","1974","index","10","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1975","1975","index","6","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1976","1976","index","13","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1977","1977","index","24","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1978","1978","index","31","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1979","1979","index","46","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1980","1980","index","60","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1981","1981","index","79","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1982","1982","index","56","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1983","1983","index","93","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1984","1984","index","64","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1985","1985","index","58","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1986","1986","index","55","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1987","1987","index","20","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1988","1988","index","18","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1989","1989","index","29","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1990","1990","index","32","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1991","1991","index","27","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1992","1992","index","21","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1993","1993","index","24","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1994","1994","index","26","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1995","1995","index","28","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1996","1996","index","38","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1997","1997","index","30","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1998","1998","index","23","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1999","1999","index","31","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2000","2000","index","46","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2001","2001","index","35","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2002","2002","index","44","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2003","2003","index","53","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2004","2004","index","50","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2005","2005","index","41","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2006","2006","index","50","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2007","2007","index","85","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2008","2008","index","104","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2009","2009","index","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2010","2010","index","76","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2011","2011","index","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2012","2012","index","145","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2013","2013","index","158","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2014","2014","index","106","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2015","2015","index","95","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2016","2016","index","99","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2017","2017","index","112","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2018","2018","index","190","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2019","2019","index","125","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2020","2020","index","157","E","Estimated value"
"TI","Trade Indices","372","Ireland","462","Import Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2021","2021","index","209","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1961","1961","index","24","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1962","1962","index","27","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1963","1963","index","26","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1964","1964","index","26","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1965","1965","index","31","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1966","1966","index","31","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1967","1967","index","28","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1968","1968","index","28","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1969","1969","index","25","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1970","1970","index","26","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1971","1971","index","31","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1972","1972","index","30","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1973","1973","index","45","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1974","1974","index","58","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1975","1975","index","54","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1976","1976","index","58","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1977","1977","index","58","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1978","1978","index","59","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1979","1979","index","72","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1980","1980","index","82","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1981","1981","index","72","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1982","1982","index","62","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1983","1983","index","64","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1984","1984","index","60","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1985","1985","index","50","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1986","1986","index","65","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1987","1987","index","70","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1988","1988","index","80","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1989","1989","index","77","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1990","1990","index","76","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1991","1991","index","69","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1992","1992","index","79","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1993","1993","index","71","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1994","1994","index","70","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1995","1995","index","72","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1996","1996","index","74","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1997","1997","index","66","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1998","1998","index","52","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","1999","1999","index","50","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2000","2000","index","59","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2001","2001","index","50","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2002","2002","index","57","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2003","2003","index","65","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2004","2004","index","68","E","Estimated value"
"TI","Trade Indices","372","Ireland","464","Import Unit/Value Index (2014-2016 = 100)","39120.13","Bran of cereals n.e.c.","2005","2005","index","83","E","Estimated value"
