Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1961","1961","tonnes","4544","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1962","1962","tonnes","3182","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1963","1963","tonnes","4845","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1964","1964","tonnes","433","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1965","1965","tonnes","80132","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1966","1966","tonnes","8285","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1967","1967","tonnes","6552","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1968","1968","tonnes","51442","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1969","1969","tonnes","54037","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1970","1970","tonnes","73224","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1971","1971","tonnes","181825","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1972","1972","tonnes","48814","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1973","1973","tonnes","41878","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1974","1974","tonnes","146073","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1975","1975","tonnes","54692","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1976","1976","tonnes","58106","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1977","1977","tonnes","115605","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1978","1978","tonnes","12846","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1979","1979","tonnes","14083","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1980","1980","tonnes","10509","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1981","1981","tonnes","53173","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1982","1982","tonnes","3956","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1983","1983","tonnes","67758","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1984","1984","tonnes","54031","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1985","1985","tonnes","12639","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1986","1986","tonnes","14992","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1987","1987","tonnes","10219","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1988","1988","tonnes","2406","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1989","1989","tonnes","1444","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1990","1990","tonnes","2880","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1991","1991","tonnes","10230","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1992","1992","tonnes","12208","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1993","1993","tonnes","11795","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1994","1994","tonnes","17349","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1995","1995","tonnes","30858","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1996","1996","tonnes","29629","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1997","1997","tonnes","24999","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1998","1998","tonnes","60915","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","1999","1999","tonnes","12548","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2000","2000","tonnes","11884","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2001","2001","tonnes","9599","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2002","2002","tonnes","77498","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2003","2003","tonnes","85814","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2004","2004","tonnes","78516","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2005","2005","tonnes","14663","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2006","2006","tonnes","140404","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2007","2007","tonnes","95255","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2008","2008","tonnes","70365","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2009","2009","tonnes","241603","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2010","2010","tonnes","300706","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2011","2011","tonnes","122018","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2012","2012","tonnes","198305","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2013","2013","tonnes","243346","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2014","2014","tonnes","45196.37","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2015","2015","tonnes","33980.29","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2016","2016","tonnes","90563.01","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2017","2017","tonnes","181513","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2018","2018","tonnes","400216.3","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2019","2019","tonnes","138359.77","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2020","2020","tonnes","207873.35","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5610","Import Quantity","0115","Barley","2021","2021","tonnes","170058.38","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1961","1961","1000 US$","356","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1962","1962","1000 US$","270","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1963","1963","1000 US$","403","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1964","1964","1000 US$","36","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1965","1965","1000 US$","5525","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1966","1966","1000 US$","577","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1967","1967","1000 US$","462","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1968","1968","1000 US$","2801","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1969","1969","1000 US$","2645","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1970","1970","1000 US$","3959","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1971","1971","1000 US$","12087","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1972","1972","1000 US$","3143","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1973","1973","1000 US$","4077","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1974","1974","1000 US$","20646","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1975","1975","1000 US$","7650","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1976","1976","1000 US$","8351","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1977","1977","1000 US$","21798","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1978","1978","1000 US$","2880","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1979","1979","1000 US$","4006","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1980","1980","1000 US$","4328","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1981","1981","1000 US$","12103","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1982","1982","1000 US$","992","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1983","1983","1000 US$","13163","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1984","1984","1000 US$","9981","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1985","1985","1000 US$","2147","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1986","1986","1000 US$","4478","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1987","1987","1000 US$","4132","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1988","1988","1000 US$","706","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1989","1989","1000 US$","596","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1990","1990","1000 US$","1394","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1991","1991","1000 US$","2886","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1992","1992","1000 US$","3563","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1993","1993","1000 US$","2503","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1994","1994","1000 US$","3415","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1995","1995","1000 US$","6666","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1996","1996","1000 US$","6059","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1997","1997","1000 US$","5020","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1998","1998","1000 US$","9927","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","1999","1999","1000 US$","3016","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2000","2000","1000 US$","2050","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2001","2001","1000 US$","1928","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2002","2002","1000 US$","9468","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2003","2003","1000 US$","15529","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2004","2004","1000 US$","15773","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2005","2005","1000 US$","3473","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2006","2006","1000 US$","23918","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2007","2007","1000 US$","25728","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2008","2008","1000 US$","18986","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2009","2009","1000 US$","47803","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2010","2010","1000 US$","52161","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2011","2011","1000 US$","35739","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2012","2012","1000 US$","61199","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2013","2013","1000 US$","78144","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2014","2014","1000 US$","11691","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2015","2015","1000 US$","6699","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2016","2016","1000 US$","16442","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2017","2017","1000 US$","33506","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2018","2018","1000 US$","95437","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2019","2019","1000 US$","32217","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2020","2020","1000 US$","50766","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5622","Import Value","0115","Barley","2021","2021","1000 US$","48274","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1961","1961","tonnes","1755","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1962","1962","tonnes","6135","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1963","1963","tonnes","71957","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1964","1964","tonnes","80","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1965","1965","tonnes","93","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1966","1966","tonnes","103","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1967","1967","tonnes","691","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1968","1968","tonnes","599","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1969","1969","tonnes","810","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1970","1970","tonnes","1046","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1971","1971","tonnes","129","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1972","1972","tonnes","348","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1973","1973","tonnes","55510","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1974","1974","tonnes","36798","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1975","1975","tonnes","24718","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1976","1976","tonnes","59392","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1977","1977","tonnes","62508","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1978","1978","tonnes","321486","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1979","1979","tonnes","193888","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1980","1980","tonnes","173616","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1981","1981","tonnes","79758","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1982","1982","tonnes","104832","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1983","1983","tonnes","121870","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1984","1984","tonnes","181957","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1985","1985","tonnes","229457","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1986","1986","tonnes","174613","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1987","1987","tonnes","363802","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1988","1988","tonnes","409919","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1989","1989","tonnes","326425","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1990","1990","tonnes","286653","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1991","1991","tonnes","218611","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1992","1992","tonnes","222252","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1993","1993","tonnes","135816","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1994","1994","tonnes","59066","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1995","1995","tonnes","27624","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1996","1996","tonnes","50508","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1997","1997","tonnes","148085","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1998","1998","tonnes","173895","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","1999","1999","tonnes","14174","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2000","2000","tonnes","125418","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2001","2001","tonnes","167987","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2002","2002","tonnes","47419","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2003","2003","tonnes","14471","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2004","2004","tonnes","14958","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2005","2005","tonnes","31193","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2006","2006","tonnes","13611","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2007","2007","tonnes","22818","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2008","2008","tonnes","43446","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2009","2009","tonnes","38774","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2010","2010","tonnes","23465","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2011","2011","tonnes","90176","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2012","2012","tonnes","69465","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2013","2013","tonnes","34570","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2014","2014","tonnes","34532.8","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2015","2015","tonnes","73328.1","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2016","2016","tonnes","29603.86","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2017","2017","tonnes","28523.68","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2018","2018","tonnes","14832.9","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2019","2019","tonnes","52846.22","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2020","2020","tonnes","33743.11","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5910","Export Quantity","0115","Barley","2021","2021","tonnes","28109.98","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1961","1961","1000 US$","116","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1962","1962","1000 US$","382","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1963","1963","1000 US$","4191","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1964","1964","1000 US$","5","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1965","1965","1000 US$","6","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1966","1966","1000 US$","13","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1967","1967","1000 US$","49","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1968","1968","1000 US$","38","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1969","1969","1000 US$","57","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1970","1970","1000 US$","74","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1971","1971","1000 US$","16","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1972","1972","1000 US$","22","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1973","1973","1000 US$","5348","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1974","1974","1000 US$","2835","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1975","1975","1000 US$","3629","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1976","1976","1000 US$","8259","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1977","1977","1000 US$","9622","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1978","1978","1000 US$","56334","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1979","1979","1000 US$","38132","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1980","1980","1000 US$","39357","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1981","1981","1000 US$","14593","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1982","1982","1000 US$","19924","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1983","1983","1000 US$","17660","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1984","1984","1000 US$","30050","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1985","1985","1000 US$","31611","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1986","1986","1000 US$","32372","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1987","1987","1000 US$","71810","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1988","1988","1000 US$","86117","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1989","1989","1000 US$","69134","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1990","1990","1000 US$","70807","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1991","1991","1000 US$","49873","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1992","1992","1000 US$","48811","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1993","1993","1000 US$","23883","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1994","1994","1000 US$","10880","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1995","1995","1000 US$","5690","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1996","1996","1000 US$","11645","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1997","1997","1000 US$","24243","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1998","1998","1000 US$","20176","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","1999","1999","1000 US$","2463","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2000","2000","1000 US$","16853","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2001","2001","1000 US$","19822","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2002","2002","1000 US$","6051","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2003","2003","1000 US$","2504","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2004","2004","1000 US$","3194","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2005","2005","1000 US$","5967","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2006","2006","1000 US$","2513","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2007","2007","1000 US$","6321","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2008","2008","1000 US$","13164","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2009","2009","1000 US$","7543","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2010","2010","1000 US$","4980","A","Official figure"
"TCL","Crops and livestock products","372","Ireland","5922","Export Value","0115","Barley","2011","2011","1000 US$","26993","A","Official figure"
